"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.035098921E2,3.520999849E-1,2.916699886E0,-2.497999966E-1
2.035198921E2,2.841999829E-1,3.032099962E0,-9.842999578E-1
2.035298921E2,2.487999946E-1,2.971499920E0,-1.374799967E0
2.035398921E2,2.261999995E-1,2.774499893E0,-5.676000118E-1
2.035498921E2,2.369999886E-2,2.303599834E0,9.289999604E-1
2.035598921E2,-3.044999838E-1,1.715499997E0,2.123100042E0
2.035698921E2,-6.042999625E-1,1.225799918E0,2.569599867E0
2.035798921E2,-7.861999869E-1,7.753999829E-1,2.693500042E0
2.035898921E2,-8.596999645E-1,2.565000057E-1,2.353899956E0
2.035998921E2,-7.184000015E-1,2.249999903E-2,1.568499923E0
2.036098921E2,-2.008999884E-1,1.125999987E-1,8.813999891E-1
2.036198921E2,4.526000023E-1,3.226999938E-1,4.928999841E-1
2.036298921E2,8.542999625E-1,3.457999825E-1,4.346999824E-1
2.036398921E2,1.098699927E0,2.237999886E-1,4.425999820E-1
2.036498921E2,1.093400002E0,-1.736999899E-1,3.197999895E-1
2.036598921E2,8.937000036E-1,-6.498999596E-1,1.757999957E-1
2.036698921E2,6.462000012E-1,-1.106099963E0,-1.875000000E-1
2.036798921E2,2.305999994E-1,-1.543399930E0,-5.206999779E-1
2.036898921E2,-2.646999955E-1,-2.057800055E0,-7.644000053E-1
2.036998921E2,-7.277999520E-1,-2.542700052E0,-9.003999829E-1
2.037098921E2,-9.354999661E-1,-2.829599857E0,-7.720999718E-1
2.037198921E2,-9.268999696E-1,-3.009500027E0,-3.902999759E-1
2.037298921E2,-8.861999512E-1,-3.110800028E0,1.159999967E-1
2.037398921E2,-5.683000088E-1,-3.104499817E0,5.828999877E-1
2.037498921E2,-3.804999888E-1,-3.139400005E0,6.552000046E-1
2.037598921E2,-7.930000126E-2,-3.105700016E0,2.802000046E-1
2.037698921E2,2.399999946E-1,-3.072299957E0,-3.000000026E-3
2.037798921E2,4.579999745E-1,-3.089200020E0,-1.634999961E-1
2.037898921E2,4.957000017E-1,-3.126499891E0,-3.330999911E-1
2.037998921E2,3.328999877E-1,-3.242799997E0,-4.625999928E-1
2.038098921E2,1.535999924E-1,-3.271600008E0,-5.504999757E-1
2.038198921E2,1.692000031E-1,-3.104599953E0,-2.615999877E-1
2.038298921E2,2.202999890E-1,-2.909099817E0,-3.329999745E-2
2.038398921E2,1.315999925E-1,-2.646499872E0,-1.852999926E-1
2.038498921E2,2.924999893E-1,-2.208799839E0,-5.579999685E-1
2.038598921E2,4.213999808E-1,-1.614099979E0,-1.096699953E0
2.038698921E2,4.903999865E-1,-9.504999518E-1,-1.516699910E0
2.038798937E2,5.106999874E-1,-2.375999987E-1,-1.772300005E0
2.038898921E2,5.437999964E-1,3.484999835E-1,-1.918299913E0
2.038998921E2,6.072999835E-1,9.248999953E-1,-1.838400006E0
2.039098921E2,5.862999558E-1,1.413599968E0,-1.530299902E0
2.039198937E2,6.096000075E-1,1.932099938E0,-1.052399993E0
2.039298937E2,5.500000119E-1,2.264699936E0,-4.156999886E-1
2.039398937E2,1.838999987E-1,2.440299988E0,-2.937999964E-1
2.039498937E2,-2.845000029E-1,2.625900030E0,-3.050999939E-1
2.039598937E2,-6.189999580E-1,2.832099915E0,1.301999986E-1
2.039698921E2,-7.813000083E-1,3.128099918E0,1.060199976E0
2.039798921E2,-7.317999601E-1,3.541599989E0,2.286999941E0
2.039898921E2,-4.824000001E-1,3.875899792E0,3.149799824E0
2.039998921E2,-3.978999853E-1,3.942499876E0,2.609099865E0
2.040098921E2,-5.259000063E-1,3.946699858E0,1.079399943E0
2.040198921E2,-6.829000115E-1,3.978399992E0,-6.159999967E-2
2.040298921E2,-8.432999849E-1,4.099400043E0,-7.823999524E-1
2.040398921E2,-1.026000023E0,4.111299992E0,-1.737599969E0
2.040498921E2,-1.103199959E0,3.947699785E0,-2.659099817E0
2.040598921E2,-9.043999910E-1,3.765799999E0,-2.509999990E0
2.040698921E2,-5.192999840E-1,3.567600012E0,-1.428399920E0
2.040798921E2,-1.568000019E-1,3.292299986E0,-2.979999781E-1
2.040899015E2,2.149999887E-2,2.899399996E0,5.590000153E-1
2.040998921E2,-2.061000019E-1,2.211899996E0,1.197799921E0
2.041098921E2,-8.025999665E-1,1.405799985E0,1.552099943E0
2.041198921E2,-1.444800019E0,6.380999684E-1,1.648499966E0
2.041298921E2,-1.990999937E0,-7.009999454E-2,1.467000008E0
2.041398921E2,-2.354099989E0,-7.390999794E-1,9.170999527E-1
2.041498921E2,-2.587499857E0,-1.289799929E0,4.704999924E-1
2.041598921E2,-2.527099848E0,-1.741499901E0,2.624999881E-1
2.041698921E2,-2.133899927E0,-2.064699888E0,2.811999917E-1
2.041798921E2,-1.450599909E0,-2.240099907E0,3.069999814E-1
2.041898921E2,-7.631999850E-1,-2.336299896E0,3.489999771E-1
2.041998921E2,-3.491999805E-1,-2.490900040E0,4.320999980E-1
2.042098921E2,-2.371999919E-1,-2.813099861E0,4.086999893E-1
2.042198921E2,-2.416999936E-1,-3.135900021E0,2.475999892E-1
2.042298921E2,-3.633999825E-1,-3.419899940E0,2.608000040E-1
2.042398921E2,-5.306999683E-1,-3.645200014E0,2.040999979E-1
2.042498921E2,-8.052999973E-1,-3.781999826E0,1.315999925E-1
2.042598921E2,-9.492999911E-1,-3.879299879E0,9.459999949E-2
2.042698921E2,-1.153599977E0,-3.985799789E0,6.539999694E-2
2.042798921E2,-1.344699979E0,-4.072599888E0,7.999999798E-4
2.042898921E2,-1.468999982E0,-4.061100006E0,-1.781999916E-1
2.042998921E2,-1.429999948E0,-3.911999941E0,-3.437999785E-1
2.043098921E2,-1.526099920E0,-3.635200024E0,-3.840999901E-1
2.043198921E2,-1.477100015E0,-3.210500002E0,-2.412000000E-1
2.043298921E2,-1.332700014E0,-2.747699976E0,-3.131999969E-1
2.043398921E2,-1.253499985E0,-2.235899925E0,-4.188999832E-1
2.043498921E2,-9.871999621E-1,-1.656599998E0,-3.889999986E-1
2.043598921E2,-7.188000083E-1,-1.049000025E0,-2.750000060E-1
2.043698921E2,-3.856999874E-1,-3.835999966E-1,-9.820000082E-2
2.043798921E2,-3.819999844E-2,2.518000007E-1,-6.780000031E-2
2.043898921E2,2.816999853E-1,8.271999955E-1,-2.410999984E-1
2.043998937E2,3.176999986E-1,1.274399996E0,-5.220999718E-1
2.044098937E2,3.278000057E-1,1.582899928E0,-8.188999891E-1
2.044198921E2,1.222999990E-1,1.803799987E0,-1.091899991E0
2.044298921E2,1.517999917E-1,1.926799893E0,-7.277999520E-1
2.044398921E2,-3.639999777E-2,1.844099998E0,-4.602999985E-1
2.044498921E2,-2.239999920E-2,1.811499953E0,-8.259999752E-2
2.044598921E2,5.900000036E-2,1.857199907E0,2.224999964E-1
2.044698921E2,7.959999889E-2,1.686800003E0,3.987999856E-1
2.044798921E2,4.019999877E-2,1.527300000E0,7.321000099E-1
2.044898921E2,-1.131999940E-1,1.299600005E0,1.389699936E0
2.044998921E2,-1.589999944E-1,1.140999913E0,1.853599906E0
2.045098921E2,-5.289999768E-2,1.237900019E0,1.763999939E0
2.045198921E2,1.881999969E-1,1.520299911E0,1.123899937E0
2.045298921E2,4.509999752E-1,1.999300003E0,1.409999933E-2
2.045398921E2,7.742999792E-1,2.497699976E0,-1.181399941E0
2.045498921E2,9.197999835E-1,2.878599882E0,-1.974399924E0
2.045598921E2,9.005999565E-1,2.966399908E0,-2.007299900E0
2.045698921E2,8.025999665E-1,2.790299892E0,-6.807999611E-1
2.045798921E2,7.006999850E-1,2.683699846E0,7.964999676E-1
2.045898921E2,5.449000001E-1,2.499599934E0,1.608999968E0
2.045998921E2,5.645999908E-1,2.424299955E0,2.795899868E0
2.046098921E2,9.210000038E-1,2.359599829E0,4.167699814E0
2.046198921E2,1.172299981E0,2.069999933E0,5.168099880E0
2.046298921E2,1.624099970E0,1.699999928E0,5.498099804E0
2.046398921E2,1.867899895E0,1.289299965E0,4.639699936E0
2.046498921E2,1.940299988E0,8.776999712E-1,3.092099905E0
2.046598921E2,1.853099942E0,4.169999957E-1,1.696799994E0
2.046698921E2,1.428099990E0,-3.470999897E-1,3.340999782E-1
2.046798921E2,6.157999635E-1,-1.267799973E0,-8.295999765E-1
2.046898921E2,7.840000093E-2,-2.038599968E0,-1.363199949E0
2.046998921E2,-5.335999727E-1,-2.797899961E0,-1.570699930E0
2.047098921E2,-8.888999820E-1,-3.250900030E0,-1.229599953E0
2.047198921E2,-9.381999969E-1,-3.408200026E0,-3.874000013E-1
2.047298921E2,-6.929999590E-1,-3.528299809E0,5.214999914E-1
2.047398921E2,-1.984999925E-1,-3.540499926E0,9.417999983E-1
2.047498921E2,2.179999948E-1,-3.554499865E0,7.382999659E-1
2.047598921E2,6.272999644E-1,-3.402299881E0,1.515000015E-1
2.047698921E2,1.091199994E0,-3.231999874E0,-6.876999736E-1
2.047798921E2,1.416899920E0,-3.179499865E0,-1.275699973E0
2.047898921E2,1.643799901E0,-3.196300030E0,-1.582199931E0
2.047998921E2,1.678900003E0,-3.242100000E0,-1.905200005E0
2.048098921E2,1.479499936E0,-3.278299809E0,-2.074699879E0
2.048198921E2,1.576200008E0,-3.225800037E0,-1.883799911E0
2.048298921E2,1.593999982E0,-2.978299856E0,-1.502599955E0
2.048398921E2,1.369699955E0,-2.820400000E0,-1.278499961E0
2.048498921E2,8.926999569E-1,-2.791399956E0,-1.328199983E0
2.048598921E2,4.147000015E-1,-2.694799900E0,-1.622799993E0
2.048698921E2,1.360999942E-1,-2.313799858E0,-1.753499985E0
2.048798921E2,4.239999875E-2,-1.686999917E0,-1.731599927E0
2.048898921E2,4.699999839E-2,-9.914000034E-1,-1.514299989E0
2.048998921E2,-9.489999712E-2,-4.335999787E-1,-1.480299950E0
2.049098921E2,-1.699000001E-1,3.005000055E-1,-1.502699971E0
2.049198921E2,-2.363999933E-1,9.365999699E-1,-1.346099973E0
2.049298921E2,-3.725999892E-1,1.337399960E0,-1.042799950E0
2.049398921E2,-3.924999833E-1,1.806599975E0,-4.615999758E-1
2.049498921E2,-2.386000007E-1,2.364399910E0,2.773000002E-1
2.049598921E2,-1.052999943E-1,2.823799849E0,8.229999542E-1
2.049698921E2,8.299999870E-3,3.213399887E0,1.006500006E0
2.049798921E2,6.300000008E-3,3.504499912E0,9.282999635E-1
2.049898921E2,1.228999943E-1,3.863600016E0,1.042299986E0
2.049998921E2,2.991999984E-1,4.144599915E0,1.525399923E0
2.050098921E2,3.703999817E-1,4.208300114E0,2.031299829E0
2.050198921E2,1.817999929E-1,4.073699951E0,1.527699947E0
2.050298921E2,-2.224999964E-1,3.763999939E0,-2.615000010E-1
2.050398921E2,-4.861999750E-1,3.725699902E0,-1.404399991E0
2.050498921E2,-7.838000059E-1,3.718999863E0,-2.108599901E0
2.050598921E2,-1.149199963E0,3.644299984E0,-2.714799881E0
2.050698921E2,-1.385200024E0,3.374300003E0,-3.198599815E0
2.050798921E2,-1.396099925E0,3.076599836E0,-3.059899807E0
2.050898921E2,-1.138100028E0,2.700500011E0,-1.847299933E0
2.050998921E2,-8.769999743E-1,2.315099955E0,-2.096999884E-1
2.051098921E2,-8.019999862E-1,1.772399902E0,1.103699923E0
2.051198921E2,-9.799999595E-1,1.073099971E0,1.961499929E0
2.051298921E2,-1.399099946E0,3.739999831E-1,2.308399916E0
2.051398921E2,-1.854699969E0,-3.141999841E-1,2.315599918E0
2.051498921E2,-2.348399878E0,-9.041000009E-1,1.914099932E0
2.051598921E2,-2.665799856E0,-1.326499939E0,1.131999969E0
2.051698921E2,-2.702999830E0,-1.600499988E0,4.971999824E-1
2.051798921E2,-2.393199921E0,-1.716300011E0,3.755999804E-1
2.051898921E2,-1.724900007E0,-1.830799937E0,5.665000081E-1
2.051998921E2,-1.114899993E0,-1.944099903E0,8.518999815E-1
2.052098921E2,-4.609999955E-1,-1.988899946E0,1.213899970E0
2.052198921E2,-9.649999440E-2,-2.109400034E0,1.360099912E0
2.052298921E2,8.289999515E-2,-2.330199957E0,1.522199988E0
2.052398921E2,8.689999580E-2,-2.647799969E0,1.616899967E0
2.052498921E2,-4.209999740E-2,-3.003199816E0,1.495199919E0
2.052598921E2,-2.505999804E-1,-3.310699940E0,1.174799919E0
2.052698921E2,-5.351999998E-1,-3.549199820E0,5.799999833E-1
2.052798921E2,-7.599999905E-1,-3.661599874E0,8.029999584E-2
2.052898921E2,-8.345999718E-1,-3.693899870E0,-1.692999899E-1
2.052998921E2,-9.042999744E-1,-3.706699848E0,-4.880999923E-1
2.053098921E2,-8.617999554E-1,-3.631199837E0,-7.192999721E-1
2.053198921E2,-7.820000052E-1,-3.456499815E0,-8.391999602E-1
2.053298921E2,-6.123999953E-1,-3.204599857E0,-7.398999929E-1
2.053398921E2,-4.165000021E-1,-2.864899874E0,-6.811999679E-1
2.053498921E2,-2.231999934E-1,-2.419100046E0,-7.412999868E-1
2.053598921E2,-1.699999906E-2,-1.815999985E0,-9.327999949E-1
2.053698921E2,1.964000016E-1,-1.144400001E0,-9.907999635E-1
2.053798921E2,3.409999907E-1,-5.047000051E-1,-8.841999769E-1
2.053898921E2,5.830000043E-1,7.559999824E-2,-7.613999844E-1
2.053998921E2,4.578000009E-1,4.772999883E-1,-5.514000058E-1
2.054098937E2,3.718999922E-1,8.381999731E-1,-1.669999957E-2
2.054198937E2,2.651999891E-1,1.040400028E0,3.563999832E-1
2.054298921E2,1.817999929E-1,1.222199917E0,4.377000034E-1
2.054398921E2,1.765999943E-1,1.342700005E0,2.275999933E-1
2.054498921E2,1.568000019E-1,1.452499986E0,-2.830999792E-1
2.054598921E2,1.279999912E-1,1.589900017E0,-7.282999754E-1
2.054698921E2,1.152999997E-1,1.797799945E0,-9.005999565E-1
2.054798921E2,1.442999989E-1,1.937399983E0,-9.304999709E-1
2.054898921E2,2.355999947E-1,2.078899860E0,-7.550999522E-1
2.054998921E2,3.948999941E-1,2.121399879E0,-3.560999930E-1
2.055098921E2,5.256999731E-1,2.184200048E0,4.183999896E-1
2.055198921E2,7.141000032E-1,2.295599937E0,1.021799922E0
2.055298921E2,6.287999749E-1,2.349799871E0,1.111199975E0
2.055398921E2,3.856000006E-1,2.414099932E0,7.479999661E-1
2.055498921E2,1.489000022E-1,2.420199871E0,2.362999916E-1
2.055598921E2,-8.959999681E-2,2.476699829E0,-4.050999880E-1
2.055698921E2,-1.847999990E-1,2.729499817E0,-1.259999990E0
2.055798921E2,1.164999977E-1,3.003599882E0,-1.724599957E0
2.055898921E2,1.551000029E-1,3.141299963E0,-9.277999997E-1
2.055998921E2,5.777999759E-1,2.898000002E0,8.136999607E-1
2.056098921E2,7.113999724E-1,2.507699966E0,3.050699949E0
2.056198921E2,7.833999991E-1,2.038699865E0,4.373499870E0
2.056298921E2,6.244999766E-1,1.548999906E0,4.850399971E0
2.056398921E2,5.119999647E-1,1.048599958E0,4.563899994E0
2.056498921E2,4.133999944E-1,4.099999964E-1,3.527199984E0
2.056598921E2,4.648000002E-1,-2.290000021E-2,1.893599987E0
2.056698921E2,6.527000070E-1,-2.010999918E-1,4.578999877E-1
2.056798921E2,8.965999484E-1,-3.879999816E-1,-5.141000152E-1
2.056898921E2,1.138599992E0,-6.133999825E-1,-1.041499972E0
2.056998921E2,1.366899967E0,-8.871999979E-1,-1.375899911E0
2.057098921E2,1.458499908E0,-1.189199924E0,-1.204699993E0
2.057198921E2,1.438399911E0,-1.548499942E0,-7.943999767E-1
2.057298921E2,1.115100026E0,-2.065199852E0,-3.581999838E-1
2.057398921E2,6.825000048E-1,-2.579599857E0,-4.309999943E-2
2.057498921E2,2.109999955E-1,-3.035199881E0,3.209999949E-2
2.057598921E2,-1.764999926E-1,-3.372499943E0,-3.749999776E-2
2.057698921E2,-4.260999858E-1,-3.572199821E0,-2.660999894E-1
2.057798921E2,-4.587999880E-1,-3.616199970E0,-3.382000029E-1
2.057898921E2,-2.622999847E-1,-3.560799837E0,-3.283999860E-1
2.057998921E2,-7.599999662E-3,-3.495699883E0,-3.770999908E-1
2.058098921E2,2.415999919E-1,-3.370499849E0,-3.813999891E-1
2.058198921E2,5.078999996E-1,-3.256500006E0,-2.908999920E-1
2.058298921E2,6.879999638E-1,-3.123099804E0,-1.486999989E-1
2.058398921E2,7.246999741E-1,-3.021199942E0,-2.278999984E-1
2.058498921E2,8.391999602E-1,-2.958699942E0,-4.016000032E-1
2.058598921E2,6.972999573E-1,-2.868099928E0,-5.332999825E-1
2.058698921E2,5.996999741E-1,-2.739199877E0,-7.310999632E-1
2.058798921E2,5.023999810E-1,-2.434999943E0,-7.329999804E-1
2.058898921E2,2.847999930E-1,-2.220200062E0,-7.914999723E-1
2.058998921E2,-3.350000083E-2,-2.016499996E0,-8.283999562E-1
2.059098921E2,-2.615000010E-1,-1.724399924E0,-8.086999655E-1
2.059198921E2,-4.641999900E-1,-1.404299974E0,-8.718000054E-1
2.059298921E2,-5.738999844E-1,-1.034099936E0,-1.026000023E0
2.059398921E2,-5.284999609E-1,-5.665000081E-1,-1.113899946E0
2.059498921E2,-4.482999742E-1,-8.980000019E-2,-1.356899977E0
2.059598921E2,-3.035999835E-1,3.579999804E-1,-1.717499971E0
2.059698921E2,-1.121999994E-1,7.768999934E-1,-2.029199839E0
2.059798921E2,1.480000019E-1,1.246099949E0,-1.684999943E0
2.059898921E2,2.031999975E-1,1.528999925E0,-1.332700014E0
2.059998921E2,7.589999586E-2,1.713999987E0,-1.074800014E0
2.060098921E2,-4.859999940E-2,1.830599904E0,-1.008199930E0
2.060198921E2,-1.933999956E-1,2.075500011E0,-7.346000075E-1
2.060298921E2,-1.261000037E-1,2.429499865E0,6.149999797E-2
2.060398921E2,-3.500000015E-2,2.882599831E0,1.619599938E0
2.060498921E2,4.343999922E-1,3.364899874E0,2.920599937E0
2.060598921E2,3.973999918E-1,3.650099993E0,2.935099840E0
2.060698921E2,1.589999944E-1,3.687299967E0,1.544999957E0
2.060798921E2,1.919999905E-2,3.801699877E0,1.713999957E-1
2.060898921E2,-1.331000030E-1,3.945400000E0,-6.098999977E-1
2.060998921E2,-2.563000023E-1,4.069999695E0,-1.417500019E0
2.061098921E2,-3.369999826E-1,4.155999660E0,-2.484299898E0
2.061198921E2,-1.379999965E-1,4.193699837E0,-2.876899958E0
2.061298921E2,2.856999934E-1,4.231899738E0,-1.974299908E0
2.061398921E2,6.697999835E-1,4.033999920E0,-6.886000037E-1
2.061498921E2,7.015999556E-1,3.510200024E0,3.605999947E-1
2.061598921E2,3.946000040E-1,2.720499992E0,1.460600019E0
2.061698921E2,-7.389999926E-2,1.821799994E0,2.623299837E0
2.061798921E2,-7.389000058E-1,9.521999955E-1,3.332899809E0
2.061898921E2,-1.198599935E0,3.489999771E-1,3.445699930E0
2.061998921E2,-1.609699965E0,-2.055999935E-1,2.692600012E0
2.062098921E2,-1.910099983E0,-6.614999771E-1,1.662299991E0
2.062198921E2,-1.957599998E0,-9.797999859E-1,5.971999764E-1
2.062298921E2,-1.760299921E0,-1.198199987E0,2.939999849E-2
2.062399515E2,-1.143299937E0,-1.258399963E0,3.352999985E-1
2.062498921E2,-4.553999901E-1,-1.327899933E0,7.418999672E-1
2.062598921E2,1.415999979E-1,-1.593299985E0,1.032699943E0
2.062698921E2,3.479000032E-1,-1.986899972E0,1.189299941E0
2.062798921E2,4.466999769E-1,-2.409499884E0,1.135599971E0
2.062898921E2,2.836999893E-1,-2.872099876E0,8.270999789E-1
2.062998921E2,-1.615999937E-1,-3.402899981E0,3.856000006E-1
2.063098921E2,-6.524999738E-1,-3.775899887E0,9.250000119E-2
2.063198921E2,-1.047899961E0,-4.059899807E0,2.319999970E-2
2.063298921E2,-1.439099908E0,-4.343699932E0,-2.459999919E-1
2.063398921E2,-1.667799950E0,-4.411699772E0,-7.459999919E-1
2.063498921E2,-1.735700011E0,-4.342499733E0,-1.309099913E0
2.063598921E2,-1.692499995E0,-4.057499886E0,-1.801800013E0
2.063698921E2,-1.437199950E0,-3.595799923E0,-1.875099897E0
2.063798921E2,-1.045899987E0,-3.054999828E0,-1.356499910E0
2.063898921E2,-6.020999551E-1,-2.435400009E0,-7.277999520E-1
2.063998921E2,-1.612999886E-1,-1.806399941E0,-7.880000025E-2
2.064098937E2,1.779000014E-1,-1.246299982E0,4.305999875E-1
2.064198921E2,2.460999936E-1,-8.048999906E-1,6.068999767E-1
2.064298921E2,2.017999887E-1,-3.938999772E-1,5.661000013E-1
2.064398921E2,1.374000013E-1,6.399999838E-3,5.558999777E-1
2.064498921E2,3.599999938E-3,2.979999781E-1,4.593999982E-1
2.064598921E2,-1.718000025E-1,5.004999638E-1,3.375999928E-1
2.064698921E2,-3.227999806E-1,6.534000039E-1,7.369999588E-2
2.064798921E2,-3.673999906E-1,7.676999569E-1,-2.825999856E-1
2.064898921E2,-3.684999943E-1,8.123999834E-1,-6.270999908E-1
2.064998921E2,-2.398999929E-1,8.567000031E-1,-8.430999517E-1
2.065098921E2,4.930000007E-2,9.709999561E-1,-1.079200029E0
2.065198937E2,3.273999989E-1,1.066100001E0,-1.347100019E0
2.065298921E2,5.271999836E-1,1.171399951E0,-1.650200009E0
2.065398937E2,5.099999905E-1,1.257900000E0,-1.821299911E0
2.065498921E2,3.693999946E-1,1.383599997E0,-1.822899938E0
2.065598921E2,2.171999961E-1,1.676699996E0,-1.349900007E0
2.065698921E2,2.572000027E-1,1.960599899E0,-1.419000030E-1
2.065798921E2,4.046999812E-1,2.029299974E0,7.886999846E-1
2.065898921E2,4.935999811E-1,2.009799957E0,5.895000100E-1
2.065998921E2,7.493000031E-1,2.108299971E0,1.026000008E-1
2.066098921E2,1.071099997E0,2.393499851E0,1.438999921E-1
2.066198921E2,1.272899985E0,2.561699867E0,-2.369999886E-1
2.066298921E2,1.294899940E0,2.572299957E0,-1.222700000E0
2.066398921E2,1.165499926E0,2.356999874E0,-1.497099996E0
2.066498921E2,7.384999990E-1,1.787799954E0,-1.239499927E0
2.066598921E2,2.746999860E-1,1.090299964E0,-3.795000017E-1
2.066698921E2,-1.248999983E-1,5.496000051E-1,5.755999684E-1
2.066798937E2,-2.655999959E-1,2.449999899E-1,1.459499955E0
2.066898921E2,-2.031999975E-1,2.929999866E-2,2.565999985E0
2.066998937E2,1.611000001E-1,-1.263999939E-1,3.785699844E0
2.067098921E2,6.664999723E-1,-2.418999970E-1,4.590199947E0
2.067198921E2,1.163299918E0,-4.749999940E-1,4.417399883E0
2.067298921E2,1.338299990E0,-7.272999883E-1,2.951799870E0
2.067398921E2,1.468400002E0,-8.320999742E-1,1.124300003E0
2.067498921E2,1.652300000E0,-8.878999949E-1,-3.838999867E-1
2.067598921E2,1.662599921E0,-1.070099950E0,-1.314099908E0
2.067698921E2,1.384599924E0,-1.437500000E0,-2.207900047E0
2.067798921E2,1.242499948E0,-1.540599942E0,-2.713500023E0
2.067898921E2,1.286599994E0,-1.436800003E0,-2.428200006E0
2.067998921E2,1.342199922E0,-1.312500000E0,-1.282699943E0
2.068098921E2,1.332899928E0,-1.423099995E0,2.592000067E-1
2.068198921E2,1.191100001E0,-1.622299910E0,1.588899970E0
2.068298921E2,1.037099957E0,-1.852800012E0,2.311300039E0
2.068398921E2,9.202999473E-1,-2.014299870E0,2.369899988E0
2.068498921E2,8.898999691E-1,-2.087899923E0,2.005300045E0
2.068598921E2,9.531999826E-1,-2.173300028E0,1.570699930E0
2.068698921E2,8.931999803E-1,-2.348399878E0,1.039600015E0
2.068798921E2,7.405999899E-1,-2.544600010E0,4.398999810E-1
2.068898921E2,4.562999904E-1,-2.682799816E0,-2.834999859E-1
2.068998921E2,2.170999944E-1,-2.665299892E0,-9.135999680E-1
2.069098937E2,1.305000037E-1,-2.491199970E0,-1.361299992E0
2.069198937E2,-1.224999949E-1,-2.317600012E0,-1.071099997E0
2.069298921E2,-3.439999819E-1,-2.163300037E0,-7.402999997E-1
2.069398937E2,-6.398999691E-1,-2.067899942E0,-5.406999588E-1
2.069498921E2,-6.611999869E-1,-1.766299963E0,-5.105000138E-1
2.069598921E2,-4.560000002E-1,-1.228399992E0,-6.837999821E-1
2.069698921E2,-1.586000025E-1,-5.537999868E-1,-6.003999710E-1
2.069798921E2,1.094999984E-1,7.189999521E-2,-5.756999850E-1
2.069898921E2,2.184000015E-1,4.011999965E-1,-8.438999653E-1
2.069998921E2,2.579999864E-1,6.908999681E-1,-1.348699927E0
2.070098921E2,4.087999761E-1,9.016000032E-1,-1.779899955E0
2.070198921E2,4.755999744E-1,1.092700005E0,-1.929899931E0
2.070298921E2,5.690000057E-1,1.294999957E0,-1.918299913E0
2.070398921E2,3.964000046E-1,1.575500011E0,-1.501699924E0
2.070498921E2,1.463000029E-1,1.729099989E0,-1.045400023E0
2.070598921E2,-1.159999985E-2,1.853099942E0,-6.870999932E-1
2.070698921E2,-7.569999993E-2,2.105599880E0,-1.099999994E-3
2.070798921E2,2.310999930E-1,2.574199915E0,8.721999526E-1
2.070898921E2,7.706999779E-1,3.140899897E0,1.940899968E0
2.070998921E2,9.893999696E-1,3.423300028E0,2.011100054E0
2.071098921E2,7.220999599E-1,3.479199886E0,2.439999953E-2
2.071198921E2,3.898999989E-1,3.564699888E0,-2.134999990E0
2.071298921E2,2.167999893E-1,3.730700016E0,-3.332299948E0
2.071398921E2,-7.939999551E-2,3.681900024E0,-4.253499985E0
2.071498921E2,-4.354999959E-1,3.417799950E0,-4.700599670E0
